movieId,title,genres,year,movieTitle,imdb_url,cover_url
4635,Pink Cadillac,Action|Comedy|Drama,1989.0,Pink Cadillac (1989),https://www.imdb.com/title/tt0098097,https://m.media-amazon.com/images/M/MV5BZTU4ZWRlNDktNWNjZi00ZWYzLTkzODgtZGViY2YyNjJhZDlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4636,The Punisher,Action,1989.0,The Punisher (1989),https://www.imdb.com/title/tt0098141,https://m.media-amazon.com/images/M/MV5BZGFlMDYyOTQtZDliMS00MTk0LThiYjktNTljOWNjM2FjZWI4XkEyXkFqcGdeQXVyMDEwMjgxNg@@.jpg
4638,Jurassic Park III,Action|Adventure|Sci-Fi|Thriller,2001.0,Jurassic Park III (2001),https://www.imdb.com/title/tt0163025,https://m.media-amazon.com/images/M/MV5BZDMyZGJjOGItYjJkZC00MDVlLWE0Y2YtZGIwMDExYWE3MGQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@.jpg
4639,America's Sweethearts,Comedy|Romance,2001.0,America's Sweethearts (2001),https://www.imdb.com/title/tt0265029,https://m.media-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4640,Brother,Action|Crime|Thriller,2000.0,Brother (2000),https://www.imdb.com/title/tt0222851,https://m.media-amazon.com/images/M/MV5BNzM2NzE4MzEwMl5BMl5BanBnXkFtZTYwMzY0ODc5.jpg
4641,Ghost World,Comedy|Drama,2001.0,Ghost World (2001),https://www.imdb.com/title/tt0162346,https://m.media-amazon.com/images/M/MV5BNWYwODRlYjgtODUxNy00YmMyLWE3NWYtNTYzZmUwNDJiZGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4642,Hedwig and the Angry Inch,Comedy|Drama|Musical,2000.0,Hedwig and the Angry Inch (2000),https://www.imdb.com/title/tt0248845,https://m.media-amazon.com/images/M/MV5BZGY5NWUyNDUtZWJhZi00ZjMxLWFmMjMtYmJhZjVkZGZhNWQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4643,Planet of the Apes,Action|Adventure|Drama|Sci-Fi,2001.0,Planet of the Apes (2001),https://www.imdb.com/title/tt0133152,https://m.media-amazon.com/images/M/MV5BY2RlMDhlY2MtMjQ1Zi00NzI5LTgxOTgtZjliNWMzYTY3NWZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4644,Bread and Tulips (Pane e tulipani),Comedy|Drama|Romance,2000.0,Bread and Tulips (Pane e tulipani) (2000),https://www.imdb.com/title/tt0237539,https://m.media-amazon.com/images/M/MV5BODYyMWQ4MWMtMGQ2Yi00NDljLWJiMDgtNTM3NGI3NjA5MjRjXkEyXkFqcGdeQXVyMTI1Mzg0ODA5.jpg
4645,Cure,Crime|Horror|Thriller,1997.0,Cure (1997),https://www.imdb.com/title/tt0123948,https://m.media-amazon.com/images/M/MV5BY2IzODExNDgtMzViNC00ZDk5LWJlOGYtM2VjZjQ4MzllN2RiXkEyXkFqcGdeQXVyNTY4ODAxODI@.jpg
4646,Greenfingers,Comedy|Drama,2000.0,Greenfingers (2000),https://www.imdb.com/title/tt0203540,https://m.media-amazon.com/images/M/MV5BMjBmZWQ3ZTItYjJkMC00NDQ5LTliMGEtMDdiZTNiMjViNjFjXkEyXkFqcGdeQXVyNzQ5MzY0NjM@.jpg
4649,Wet Hot American Summer,Comedy,2001.0,Wet Hot American Summer (2001),https://www.imdb.com/title/tt0243655,https://m.media-amazon.com/images/M/MV5BZjdjYjlhNTctNDY0Yi00ZTM4LWE1MWItYWUzNmYwYWU0OTI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4653,The Return of the Musketeers,Adventure|Comedy,1989.0,The Return of the Musketeers (1989),https://www.imdb.com/title/tt0098194,https://m.media-amazon.com/images/M/MV5BODA2MDExMjg2Ml5BMl5BanBnXkFtZTYwMDE0ODA5.jpg
4654,Road House,Action|Drama,1989.0,Road House (1989),https://www.imdb.com/title/tt0098206,https://m.media-amazon.com/images/M/MV5BMTU1MTE2Mjk2OF5BMl5BanBnXkFtZTcwMTUzNjYzNA@@.jpg
4658,Santa Sangre,Drama|Horror|Mystery|Thriller,1989.0,Santa Sangre (1989),https://www.imdb.com/title/tt0098253,https://m.media-amazon.com/images/M/MV5BMDU4YjUwYzQtNDRiNy00N2NlLTkzODUtYzVmNmE1MGRiMmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4660,Scenes from the Class Struggle in Beverly Hills,Comedy,1989.0,Scenes from the Class Struggle in Beverly Hills (1989),https://www.imdb.com/title/tt0098261,https://m.media-amazon.com/images/M/MV5BZTVjMThkNjMtM2UzZi00MTE1LThkY2QtNDJjYzdhMTkyMjJiXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
4661,Sea of Love,Crime|Drama|Thriller,1989.0,Sea of Love (1989),https://www.imdb.com/title/tt0098273,https://m.media-amazon.com/images/M/MV5BYjk5MTY0NTYtZTgzMi00NjVlLTk5ZWUtZWNmODUyYTkyNTQ0XkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg
4662,"See No Evil, Hear No Evil",Comedy|Crime,1989.0,"See No Evil, Hear No Evil (1989)",https://www.imdb.com/title/tt0098282,https://m.media-amazon.com/images/M/MV5BODQ1YWFmNDEtMDMyMi00OWU5LWIwMDktYjE1YjcwZjBlNDBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
4663,She's Out of Control,Comedy,1989.0,She's Out of Control (1989),https://www.imdb.com/title/tt0098308,https://m.media-amazon.com/images/M/MV5BMmNiOGJhZDItZGI4NC00YmQxLWEwMWUtMGIxYTI0NDQ1ZDgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4666,Skin Deep,Comedy,1989.0,Skin Deep (1989),https://www.imdb.com/title/tt0098343,https://m.media-amazon.com/images/M/MV5BMjY4NmJlNWYtMjZjMy00NTRiLWI0NzktNDMzMmFkOWQ0OGI5XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4670,The Stepfather,Horror|Thriller,1987.0,The Stepfather (1987),https://www.imdb.com/title/tt0094035,https://m.media-amazon.com/images/M/MV5BYzk1MjhkNGMtODg0ZC00OGJhLTg4YTktNzI5OTM0ODc1ZTI3XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
4671,Sweetie,Drama,1989.0,Sweetie (1989),https://www.imdb.com/title/tt0098725,https://m.media-amazon.com/images/M/MV5BY2M0ZGIxYzgtYmU1ZS00YzIxLWIyNTgtODU1NGVmNThkNWQyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
4672,The Tall Guy,Comedy|Romance,1989.0,The Tall Guy (1989),https://www.imdb.com/title/tt0098436,https://m.media-amazon.com/images/M/MV5BZTBkZjM3NWItNjVlOC00YTMwLTgxN2MtNTdlYjk4ZWU5MThmXkEyXkFqcGdeQXVyMjUyNDk2ODc@.jpg
4673,Tango & Cash,Action|Comedy|Crime|Thriller,1989.0,Tango & Cash (1989),https://www.imdb.com/title/tt0098439,https://m.media-amazon.com/images/M/MV5BOTBhYjZjNDktZDE5NC00M2I1LWEzYmEtOGU2ZGRlYjdjMmNlXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
4675,Three Fugitives,Action|Comedy,1989.0,Three Fugitives (1989),https://www.imdb.com/title/tt0098471,https://m.media-amazon.com/images/M/MV5BOTViM2ZkZGYtMzljNS00MTMzLTliZjktZjE1MDEwYWVjZTliXkEyXkFqcGdeQXVyMjY3MjUzNDk@.jpg
4676,Troop Beverly Hills,Comedy,1989.0,Troop Beverly Hills (1989),https://www.imdb.com/title/tt0098519,https://m.media-amazon.com/images/M/MV5BNWJmMzJlYTgtMTlhZi00ZTEyLThiNjYtMzIyMDY3Y2YyMmFlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4677,Turner & Hooch,Comedy|Crime,1989.0,Turner & Hooch (1989),https://www.imdb.com/title/tt0098536,https://m.media-amazon.com/images/M/MV5BMGYxNjdjMTItMmUwYy00NzNhLTk1NjctZWVkZTMzZTYzNjBmXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4678,UHF,Comedy,1989.0,UHF (1989),https://www.imdb.com/title/tt0098546,https://m.media-amazon.com/images/M/MV5BMGQ5ZjRiYzctYzA3Yy00NjQwLTgyMTgtZTJkNzBiN2E0MmExXkEyXkFqcGdeQXVyMTIwMjk5NTky.jpg
4679,Uncle Buck,Comedy,1989.0,Uncle Buck (1989),https://www.imdb.com/title/tt0098554,https://m.media-amazon.com/images/M/MV5BMjIwOWVkNzMtZTIyZC00ZWM0LTg5MWYtMWYwYjVhZTM3MDMzXkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
4681,The War of the Roses,Comedy|Drama,1989.0,The War of the Roses (1989),https://www.imdb.com/title/tt0098621,https://m.media-amazon.com/images/M/MV5BNWE0YmFhOTEtNWM1Zi00NzVjLTlmZWMtMDg3YTk3MzAzZjU1XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
4683,The Wizard,Adventure|Children|Comedy|Drama,1989.0,The Wizard (1989),https://www.imdb.com/title/tt0098663,https://m.media-amazon.com/images/M/MV5BMWE5MjU0YTEtNjA3My00ZDAxLTgzYWEtNzBjNTA0Y2NjMDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4686,Weekend at Bernie's II,Adventure|Comedy,1993.0,Weekend at Bernie's II (1993),https://www.imdb.com/title/tt0108539,https://m.media-amazon.com/images/M/MV5BNWIxNWEwYjUtZjA4ZS00ZDFlLTg1M2QtMDUxMDNmM2JmMWQ1XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
4687,Billy Liar,Comedy,1963.0,Billy Liar (1963),https://www.imdb.com/title/tt0056868,https://m.media-amazon.com/images/M/MV5BMjA2NzMzZWQtMTY4NC00MjQwLWE3ZmItNDcwOGU2Nzg4M2M2XkEyXkFqcGdeQXVyMzM5NzIwNjM@.jpg
4688,Black Robe,Adventure|Drama,1991.0,Black Robe (1991),https://www.imdb.com/title/tt0101465,https://m.media-amazon.com/images/M/MV5BOGUyNTVhOGMtYmNlNy00YTU0LWFhOGQtMTg2MjFkZTRkZjY4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
4689,"The Cat o' Nine Tails (Gatto a nove code, Il)",Mystery|Thriller,1971.0,"The Cat o' Nine Tails (Gatto a nove code, Il) (1971)",https://www.imdb.com/title/tt0065761,https://m.media-amazon.com/images/M/MV5BMjNjZDZjZmMtMDA3Yy00MTZhLTkwZTgtZGJmMjc5OGM5ZTQwXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
4690,The Cotton Club,Crime|Musical,1984.0,The Cotton Club (1984),https://www.imdb.com/title/tt0087089,https://m.media-amazon.com/images/M/MV5BMWU2NGMxNTctNDc4MC00ZTdkLTlhYjItMTRjMmMxZDBjZTMwXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg
4695,Who'll Stop the Rain,Crime|Drama,1978.0,Who'll Stop the Rain (1978),https://www.imdb.com/title/tt0078490,https://m.media-amazon.com/images/M/MV5BNDk3MmVlYjgtYzA1OC00NzcxLTg0YmItNjg3YWVhYjdhNjAxXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
4697,Basket Case,Comedy|Horror,1982.0,Basket Case (1982),https://www.imdb.com/title/tt0083624,https://m.media-amazon.com/images/M/MV5BMzgwMjJiZmItYmU4MS00ODc5LWI2MmEtZjJhNWM1MjFkMzdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4699,Original Sin,Drama|Romance|Thriller,2001.0,Original Sin (2001),https://www.imdb.com/title/tt0218922,https://m.media-amazon.com/images/M/MV5BODg3Mjg0MDY4M15BMl5BanBnXkFtZTcwNjY5MDQ2NA@@.jpg
4700,The Princess Diaries,Children|Comedy|Romance,2001.0,The Princess Diaries (2001),https://www.imdb.com/title/tt0247638,https://m.media-amazon.com/images/M/MV5BMzcwYjEwMzEtZTZmMi00ZGFhLWJhZjItMDAzNDVkNjZmM2U5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4701,Rush Hour 2,Action|Comedy,2001.0,Rush Hour 2 (2001),https://www.imdb.com/title/tt0266915,https://m.media-amazon.com/images/M/MV5BODhlNGJjMWQtZGMyYS00MzJhLWJhZGMtY2NlNDI5Nzg5NTU2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
4703,Chocolat,Drama,1988.0,Chocolat (1988),https://www.imdb.com/title/tt0094868,https://m.media-amazon.com/images/M/MV5BMjI2NDcyMDc0Ml5BMl5BanBnXkFtZTcwOTA0NjMzNA@@.jpg
4704,Hatari!,Adventure|Comedy,1962.0,Hatari! (1962),https://www.imdb.com/title/tt0056059,https://m.media-amazon.com/images/M/MV5BNGY4NmIzMzUtZjA0OC00NzkwLWE3YmMtMWVjZTgwNTljYjI4XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
4705,"Cage aux Folles, La",Comedy,1978.0,"Cage aux Folles, La (1978)",https://www.imdb.com/title/tt0077288,https://m.media-amazon.com/images/M/MV5BNzBiZTQyNWUtYTg5NC00ZDViLTg1ZmUtOGMxMzg4ZWVhMDgyXkEyXkFqcGdeQXVyMjQzMzQzODY@.jpg
4708,Marat/Sade,Drama|Musical,1966.0,Marat/Sade (1966),https://www.imdb.com/title/tt0060668,https://m.media-amazon.com/images/M/MV5BZDU1N2ZjNjEtY2ZkOS00MzJkLThmMWMtYzdjYTQ2NWE1Y2JlXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg
4709,Paint Your Wagon,Comedy|Musical|Western,1969.0,Paint Your Wagon (1969),https://www.imdb.com/title/tt0064782,https://m.media-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
4710,The Shootist,Drama|Western,1976.0,The Shootist (1976),https://www.imdb.com/title/tt0075213,https://m.media-amazon.com/images/M/MV5BMDYxNDEwMWEtYjhhNC00ZjUxLTg1NmUtZmFiZTY5OTljMzliXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
4711,Theremin: An Electronic Odyssey,Documentary,1993.0,Theremin: An Electronic Odyssey (1993),https://www.imdb.com/title/tt0108323,https://m.media-amazon.com/images/M/MV5BMDllYTkyMjUtNTY3NC00N2JlLWEwMWMtNzAxMTQ0MzczYmEyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
4713,Altered States,Drama|Sci-Fi,1980.0,Altered States (1980),https://www.imdb.com/title/tt0080360,https://m.media-amazon.com/images/M/MV5BZTdkOTU5NDYtZjk4NC00NDA0LTlkMDItODY3ZWU2Y2VkNzFjXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
4714,Any Which Way You Can,Comedy,1980.0,Any Which Way You Can (1980),https://www.imdb.com/title/tt0080377,https://m.media-amazon.com/images/M/MV5BOTUzYmIxM2YtYjBkZC00M2FiLTllMGQtOTQ5N2UzMzc2YTAzL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
4715,The Awakening,Horror,1980.0,The Awakening (1980),https://www.imdb.com/title/tt0080402,https://m.media-amazon.com/images/M/MV5BYjE1YzkwMTYtM2VjZS00ODVkLWFiY2MtN2QxYzdmY2EwNDFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4717,The Battle Creek Brawl (Big Brawl),Action|Comedy,1980.0,The Battle Creek Brawl (Big Brawl) (1980),https://www.imdb.com/title/tt0080436,https://m.media-amazon.com/images/M/MV5BM2YzMDIyMGMtZTgxNi00NjVmLWE1ZmEtY2IxODY1NDFmNDFkXkEyXkFqcGdeQXVyMjQwMjk0NjI@.jpg
4718,American Pie 2,Comedy,2001.0,American Pie 2 (2001),https://www.imdb.com/title/tt0252866,https://m.media-amazon.com/images/M/MV5BOTEyYjhiMjYtNjU3YS00NmQ4LTlhNTEtYTczNWY3MGJmNzE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4719,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001.0,Osmosis Jones (2001),https://www.imdb.com/title/tt0181739,https://m.media-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5.jpg
4720,The Others,Drama|Horror|Mystery|Thriller,2001.0,The Others (2001),https://www.imdb.com/title/tt0230600,https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx.jpg
4721,American Outlaws,Action|Comedy|Western,2001.0,American Outlaws (2001),https://www.imdb.com/title/tt0244000,https://m.media-amazon.com/images/M/MV5BMTIwMTYxODAzMV5BMl5BanBnXkFtZTYwNTM3Nzc5.jpg
4722,All Over the Guy,Comedy,2001.0,All Over the Guy (2001),https://www.imdb.com/title/tt0250202,https://m.media-amazon.com/images/M/MV5BMzAxMjBkYzEtOGNjZC00OGE4LWJlNmEtNWNmNTE2YmM4OTVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4723,The Deep End,Drama,2001.0,The Deep End (2001),https://www.imdb.com/title/tt0250323,https://m.media-amazon.com/images/M/MV5BMjBiZDJjMDItMGMyYy00MTU5LTkxNzUtZWY5ZGNmYWYxOGQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4725,Session 9,Horror|Thriller,2001.0,Session 9 (2001),https://www.imdb.com/title/tt0261983,https://m.media-amazon.com/images/M/MV5BMWYyYzc4MTItOTdkOS00ZTIwLWE2N2MtZjA4N2YxMTI2NjViXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4727,Captain Corelli's Mandolin,Drama|Romance|War,2001.0,Captain Corelli's Mandolin (2001),https://www.imdb.com/title/tt0238112,https://m.media-amazon.com/images/M/MV5BNzc0MmRmZDAtZWRjYi00ODM3LTllZDEtNjljMjNiMzgxZDcyXkEyXkFqcGdeQXVyNzQ5MzY0NjM@.jpg
4728,Rat Race,Comedy,2001.0,Rat Race (2001),https://www.imdb.com/title/tt0250687,https://m.media-amazon.com/images/M/MV5BNWEzM2NjMjctM2U3Yi00MGZhLWJlYTYtMWEyYjVjZDEzZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4732,Bubble Boy,Comedy,2001.0,Bubble Boy (2001),https://www.imdb.com/title/tt0258470,https://m.media-amazon.com/images/M/MV5BMTUwYjczNmItYzczNS00MDQwLTkxNDctN2MwYzI5YzhmNGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4733,The Curse of the Jade Scorpion,Comedy,2001.0,The Curse of the Jade Scorpion (2001),https://www.imdb.com/title/tt0256524,https://m.media-amazon.com/images/M/MV5BMzViMTNjNGUtMTQyNy00NTRhLWIzODEtYzJkM2YyNTg3YjMwXkEyXkFqcGdeQXVyNDQzMDg4Nzk@.jpg
4734,Jay and Silent Bob Strike Back,Adventure|Comedy,2001.0,Jay and Silent Bob Strike Back (2001),https://www.imdb.com/title/tt0261392,https://m.media-amazon.com/images/M/MV5BY2EyYWEwZmQtZWU0Yy00M2Y3LThiZTktOTQxZDUxY2ZjOTYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4735,Ghosts of Mars,Horror|Sci-Fi|Thriller,2001.0,Ghosts of Mars (2001),https://www.imdb.com/title/tt0228333,https://m.media-amazon.com/images/M/MV5BYjNkYjgwMGYtM2UyYi00ZmRhLTk5MzAtYmU0MDY3ODgzODRiXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
4736,Summer Catch,Comedy|Drama|Romance,2001.0,Summer Catch (2001),https://www.imdb.com/title/tt0234829,https://m.media-amazon.com/images/M/MV5BYzE0MDRjOTMtODM1Ni00ODdiLTgxN2QtZGZlMmEwNWFlMWZmXkEyXkFqcGdeQXVyNDAxNjkxNjQ@.jpg
4738,Happy Accidents,Romance|Sci-Fi,2000.0,Happy Accidents (2000),https://www.imdb.com/title/tt0208196,https://m.media-amazon.com/images/M/MV5BMTYyNDY2ODg3NF5BMl5BanBnXkFtZTcwMDQ0Mjk3OA@@.jpg
4740,Maybe Baby,Comedy|Romance,2000.0,Maybe Baby (2000),https://www.imdb.com/title/tt0206926,https://m.media-amazon.com/images/M/MV5BMTQzMTE2OTQzNF5BMl5BanBnXkFtZTYwNTgyODc5.jpg
4741,Together (Tillsammans),Comedy|Drama|Romance,2000.0,Together (Tillsammans) (2000),https://www.imdb.com/title/tt0203166,https://m.media-amazon.com/images/M/MV5BMTA2MTM2MzQ1NDdeQTJeQWpwZ15BbWU3MDQwMTQ2NzQ@.jpg
4743,Tortilla Soup,Comedy|Romance,2001.0,Tortilla Soup (2001),https://www.imdb.com/title/tt0255653,https://m.media-amazon.com/images/M/MV5BZGJhMmZkOWYtZDI5MC00ODM3LTg5N2ItODhiMDk3NDM0YWUwXkEyXkFqcGdeQXVyMjE4NzUxNDA@.jpg
4744,Jeepers Creepers,Horror,2001.0,Jeepers Creepers (2001),https://www.imdb.com/title/tt0263488,https://m.media-amazon.com/images/M/MV5BMTkwNDU0NTE0OV5BMl5BanBnXkFtZTgwNzAzNzQyMTI@.jpg
4745,O,Drama,2001.0,O (2001),https://www.imdb.com/title/tt0184791,https://m.media-amazon.com/images/M/MV5BMTg0MzA1ODg5M15BMl5BanBnXkFtZTYwODYxMTU3.jpg
4748,3 Ninjas,Action|Children|Comedy,1992.0,3 Ninjas (1992),https://www.imdb.com/title/tt0103596,https://m.media-amazon.com/images/M/MV5BZTU1OGI2OTktZmQ0Yy00ZmQ0LWI3ZTgtNWNlMzFjYWY1YzAwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
4749,3 Ninjas Kick Back,Action|Children|Comedy,1994.0,3 Ninjas Kick Back (1994),https://www.imdb.com/title/tt0109015,https://m.media-amazon.com/images/M/MV5BMzFiNWI1MDQtMjg3Mi00YjIxLWI2NDktNjI0MmNiNjRjMDI5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
4750,3 Ninjas Knuckle Up,Action|Children,1995.0,3 Ninjas Knuckle Up (1995),https://www.imdb.com/title/tt0112255,https://m.media-amazon.com/images/M/MV5BM2ZhNGEwNGYtZDIwOC00MjcwLTgyNGEtMjlhZDFjY2JmNWIyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
4754,The Wicker Man,Drama|Horror|Mystery|Thriller,1973.0,The Wicker Man (1973),https://www.imdb.com/title/tt0070917,https://m.media-amazon.com/images/M/MV5BOWIzY2QyNDQtOWI3Ni00MjEwLTlhYTgtZTgyMThiY2JkMTY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4756,The Musketeer,Action|Adventure|Drama|Romance,2001.0,The Musketeer (2001),https://www.imdb.com/title/tt0246544,https://m.media-amazon.com/images/M/MV5BYmFmZjI2YjMtZTFjOS00MWY3LTkwYmEtZjQ0NzAzZDVjNjEyXkEyXkFqcGdeQXVyNDc2NjEyMw@@.jpg
4757,Rock Star,Comedy|Drama|Musical,2001.0,Rock Star (2001),https://www.imdb.com/title/tt0202470,https://m.media-amazon.com/images/M/MV5BMzAxNzNmMzMtYTU4Ni00Y2IxLTk4MGEtZGExNmFiMzBjN2MyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4759,Two Can Play That Game,Comedy|Drama,2001.0,Two Can Play That Game (2001),https://www.imdb.com/title/tt0269341,https://m.media-amazon.com/images/M/MV5BM2IwYzM1ODAtYmExZS00NzY0LTkxMWYtYWU1YWRhNzk0NzQyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@.jpg
4765,L.I.E.,Drama,2001.0,L.I.E. (2001),https://www.imdb.com/title/tt0242587,https://m.media-amazon.com/images/M/MV5BMTdkNGFiMWYtN2UzMi00OTBmLTg1YTctNGI4NGVmYTM1YmM1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
4766,"Our Lady of the Assassins (Virgen de los sicarios, La)",Crime|Drama|Romance,2000.0,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",https://www.imdb.com/title/tt0250809,https://m.media-amazon.com/images/M/MV5BODgyZGY1OGYtOTRlMy00OWJhLThjYTItZTcxOTdmMDhiMWE3XkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg
4769,Into the Arms of Strangers: Stories of the Kindertransport,Documentary,2000.0,Into the Arms of Strangers: Stories of the Kindertransport (2000),https://www.imdb.com/title/tt0248912,https://m.media-amazon.com/images/M/MV5BZmY4OTVmNTYtMTRkZi00MDBiLTlmODUtOGM5ZDdkM2E5M2Q4XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
4770,The Glass House,Thriller,2001.0,The Glass House (2001),https://www.imdb.com/title/tt0221218,https://m.media-amazon.com/images/M/MV5BMTY3MzA4NzYyOF5BMl5BanBnXkFtZTYwNjk3Nzc5.jpg
4771,Hardball,Drama,2001.0,Hardball (2001),https://www.imdb.com/title/tt0180734,https://m.media-amazon.com/images/M/MV5BMjY3Nzk0NzkxMF5BMl5BanBnXkFtZTgwMTYxNzYxMTE@.jpg
4772,Dinner Rush,Drama,2000.0,Dinner Rush (2000),https://www.imdb.com/title/tt0229340,https://m.media-amazon.com/images/M/MV5BMjEwNjM4MjQ0Nl5BMl5BanBnXkFtZTcwNDk3ODYxMQ@@.jpg
4773,Haiku Tunnel,Comedy,2001.0,Haiku Tunnel (2001),https://www.imdb.com/title/tt0273253,https://m.media-amazon.com/images/M/MV5BMTU1NTQyNjkwNV5BMl5BanBnXkFtZTcwMDMxNjcxMQ@@.jpg
4774,Big Trouble,Comedy|Crime,2002.0,Big Trouble (2002),https://www.imdb.com/title/tt0246464,https://m.media-amazon.com/images/M/MV5BMGExOThjYjMtYzA2MC00OTZhLWEzMDYtMTAwZmViMGU4OTE4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
4775,Glitter,Drama|Musical|Romance,2001.0,Glitter (2001),https://www.imdb.com/title/tt0118589,https://m.media-amazon.com/images/M/MV5BOTJlYjk4OWUtNzRhZi00ZTg3LWIwYTUtZWM1ZjgwMGEyNWI3XkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg
4776,Training Day,Crime|Drama|Thriller,2001.0,Training Day (2001),https://www.imdb.com/title/tt0139654,https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4777,The American Astronaut,Comedy|Musical|Sci-Fi,2001.0,The American Astronaut (2001),https://www.imdb.com/title/tt0243759,https://m.media-amazon.com/images/M/MV5BNDMzMTExOTIxOV5BMl5BanBnXkFtZTcwNTUwNzcyMQ@@.jpg
4780,Liam,Drama,2000.0,Liam (2000),https://www.imdb.com/title/tt0255321,https://m.media-amazon.com/images/M/MV5BYjE2ZWJlOTQtNTg4NS00YTc5LWJmZWMtMWRlM2FhYWRjYzY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
4782,Sidewalks of New York,Comedy|Romance,2001.0,Sidewalks of New York (2001),https://www.imdb.com/title/tt0239986,https://m.media-amazon.com/images/M/MV5BNDA5ZjllMDMtZGZlMS00MGM4LTlhYjQtZGJkZTBmOWRhN2ZhXkEyXkFqcGdeQXVyNTM0NTU5Mg@@.jpg
